gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2023-04-24 22:42:35 +07,2023-04-24 22:42:35 +07,32,0.542,164.399994,31,67,1008,0,0,0.02,0,0,0,1,3.8,7.6,0.96,195,1.713,198
2023-04-24 22:52:35 +07,2023-04-24 22:52:35 +07,32,0.897,152,31,67,1008,0,0,0.02,0,0,0,1,3.8,7.5,1.818,156,2.628,162
2023-04-24 23:02:35 +07,2023-04-24 23:02:35 +07,32,0.438,101,31,66,1008,0,0,0.02,0,0,0,1,3.8,7.6,1.158,151,1.792,135
2023-04-24 23:12:35 +07,2023-04-24 23:12:35 +07,32,0.441,148.399994,31,67,1008,0,0,0.01,0,0,0,1,3.8,7.6,0.684,151,1.315,142
2023-04-24 23:22:35 +07,2023-04-24 23:22:35 +07,32,0.557,176.899994,31,67,1008,0,0,0.01,0,0,0,1,3.8,7.5,0.901,166,1.966,192
2023-04-24 23:32:35 +07,2023-04-24 23:32:35 +07,32,0.434,132.600006,31,67,1008,0,0,0.01,0,0,0,1,3.8,7.5,0.819,168,2.133,161
2023-04-24 23:42:35 +07,2023-04-24 23:42:35 +07,32,0.492,175.699997,31,67,1008,0,0,0.01,0,0,0,1,3.8,7.6,0.872,190,1.611,252
2023-04-24 23:52:35 +07,2023-04-24 23:52:35 +07,32,0.43,147,31,67,1008,0,0,0.01,0,0,0,1,3.8,7.5,0.736,179,1.664,170
2023-04-25 00:02:35 +07,2023-04-25 00:02:35 +07,32,0.567,138.699997,31,68,1008,0,0,0.01,0,0,0,1,3.8,7.5,0.988,136,2.621,165
2023-04-25 00:12:35 +07,2023-04-25 00:12:35 +07,32,0.506,142.100006,31,69,1008,0,0,0.01,0,0,0,1,3.8,7.6,0.835,168,1.45,173
2023-04-25 00:22:35 +07,2023-04-25 00:22:35 +07,32,0.514,130.899994,31,70,1007,0,0,0.01,0,0,0,1,3.8,7.6,0.736,187,1.692,149
2023-04-25 00:32:35 +07,2023-04-25 00:32:35 +07,32,0.494,130.699997,31,71,1007,0,0,0.01,0,0,0,1,3.8,7.6,0.929,193,1.171,168
2023-04-25 00:42:35 +07,2023-04-25 00:42:35 +07,32,0.582,111.800003,30,72,1007,0,0,0.01,0,0,0,1,3.8,7.6,0.924,136,1.435,160
2023-04-25 00:52:35 +07,2023-04-25 00:52:35 +07,32,0.492,101.300003,30,73,1007,0,0,0.01,0,0,0,1,3.8,7.6,0.722,116,1.008,132
2023-04-25 01:02:35 +07,2023-04-25 01:02:35 +07,32,0.708,119,30,73,1007,0,0,0.01,0,0,0,1,3.8,7.6,1.102,140,1.624,146
2023-04-25 01:12:35 +07,2023-04-25 01:12:35 +07,32,0.638,116.199997,30,73,1007,0,0,0.01,0,0,0,1,3.8,7.6,0.896,129,1.736,141
2023-04-25 01:22:35 +07,2023-04-25 01:22:35 +07,32,0.517,112.5,30,74,1007,0,0,0.01,0,0,0,1,3.8,7.6,1.043,134,1.761,135
2023-04-25 01:32:35 +07,2023-04-25 01:32:35 +07,32,0.509,114.599998,30,74,1007,0,0,0.01,0,0,0,1,3.8,7.6,0.938,131,1.401,153
2023-04-25 01:42:35 +07,2023-04-25 01:42:35 +07,32,0.533,96.5,30,75,1007,0,0,0.01,0,0,0,1,3.8,7.6,0.762,114,1.876,123
2023-04-25 01:52:35 +07,2023-04-25 01:52:35 +07,32,0.575,94.199997,30,75,1007,0,0,0.01,0,0,0,1,3.8,7.6,0.666,85,0.767,100
2023-04-25 02:02:35 +07,2023-04-25 02:02:35 +07,32,0.704,96.5,30,76,1006,0,0,0.01,0,0,0,1,3.8,7.6,0.953,110,1.782,131
2023-04-25 02:12:35 +07,2023-04-25 02:12:35 +07,32,0.63,83.5,30,77,1006,0,0,0.01,0,0,0,1,3.8,7.6,0.85,98,1.157,121
2023-04-25 02:22:35 +07,2023-04-25 02:22:35 +07,32,0.704,84.699997,30,77,1006,0,0,0.01,0,0,0,1,3.8,7.6,1.038,106,1.66,125
2023-04-25 02:32:35 +07,2023-04-25 02:32:35 +07,32,0.597,85.199997,30,77,1006,0,0,0.01,0,0,0,1,3.8,7.6,0.689,81,0.954,103
2023-04-25 02:42:35 +07,2023-04-25 02:42:35 +07,32,0.637,78.5,30,77,1006,0,0,0.02,0,0,0,1,3.8,7.6,0.728,86,1.153,118
2023-04-25 02:52:35 +07,2023-04-25 02:52:35 +07,32,0.686,77.599998,30,77,1006,0,0,0.02,0,0,0,1,3.8,7.6,0.736,76,0.843,78
2023-04-25 03:02:35 +07,2023-04-25 03:02:35 +07,32,0.725,75.099998,30,78,1006,0,0,0.01,0,0,0,1,3.8,7.6,0.747,74,0.875,77
2023-04-25 03:12:35 +07,2023-04-25 03:12:35 +07,32,0.699,65,29,79,1006,0,0,0.02,0,0,0,1,3.8,7.6,0.748,61,0.903,70
2023-04-25 03:22:35 +07,2023-04-25 03:22:35 +07,32,0.75,71.099998,29,79,1006,0,0,0.01,0,0,0,1,3.8,7.6,0.792,75,0.964,79
2023-04-25 03:32:35 +07,2023-04-25 03:32:35 +07,32,0.741,70.5,29,79,1006,0,0,0.01,0,0,0,1,3.8,7.6,0.864,76,1.063,82
2023-04-25 03:42:35 +07,2023-04-25 03:42:35 +07,32,0.639,56.299999,29,80,1006,0,0,0.01,0,0,0,1,3.8,7.6,0.882,64,1.21,64
2023-04-25 03:52:35 +07,2023-04-25 03:52:35 +07,32,0.953,40.900002,29,80,1006,0,0,0.01,0,0,0,1,3.8,7.6,1.652,33,2.188,22
2023-04-25 04:02:35 +07,2023-04-25 04:02:35 +07,32,0.891,44.599998,29,80,1006,0,0,0.02,0,0,0,1,3.8,7.6,1.744,51,2.342,63
2023-04-25 04:12:35 +07,2023-04-25 04:12:35 +07,32,0.797,32.5,28,81,1006,0,0,0.02,0,0,0,1,3.8,7.6,1.37,33,2.131,36
2023-04-25 04:22:35 +07,2023-04-25 04:22:35 +07,32,0.911,48.599998,28,82,1006,0,0,0.02,0,0,0,1,3.8,7.6,1.422,45,2.099,36
2023-04-25 04:32:35 +07,2023-04-25 04:32:35 +07,32,0.679,56.200001,28,83,1006,0,0,0.02,0,0,0,1,3.8,7.6,0.993,65,1.655,64
2023-04-25 04:42:35 +07,2023-04-25 04:42:35 +07,32,0.573,39.900002,28,84,1006,0,0,0.01,0,0,0,1,3.8,7.6,1.013,51,1.619,48
2023-04-25 04:52:35 +07,2023-04-25 04:52:35 +07,32,0.499,40.299999,28,84,1006,0,0,0.01,0,0,0,1,3.8,7.6,0.947,70,1.77,70
2023-04-25 05:02:35 +07,2023-04-25 05:02:35 +07,32,0.673,41.599998,28,84,1006,0,0,0.01,0,0,0,1,3.8,7.6,1.06,56,1.902,63
2023-04-25 05:12:35 +07,2023-04-25 05:12:35 +07,32,0.759,56.799999,28,83,1006,0,0,0.01,0,0,0,1,3.8,7.6,1.237,61,1.941,63
2023-04-25 05:22:35 +07,2023-04-25 05:22:35 +07,32,0.492,37.099998,28,83,1006,0,0,0.01,0,0,0,1,3.8,7.6,0.938,60,1.834,61
2023-04-25 05:32:35 +07,2023-04-25 05:32:35 +07,32,0.546,34.400002,27,83,1007,0,0,0.01,0,0,0,1,3.8,7.6,0.866,25,1.532,35
2023-04-25 05:42:35 +07,2023-04-25 05:42:35 +07,32,0.533,36.900002,27,83,1007,0,0,0.02,0,0,0,1,3.8,7.6,0.893,28,1.252,25
2023-04-25 05:52:35 +07,2023-04-25 05:52:35 +07,32,0.476,51.599998,27,83,1007,34,0,0.01,0,0,0,1,3.8,7.6,0.726,61,1.292,80
2023-04-25 06:02:35 +07,2023-04-25 06:02:35 +07,32,0.449,35.700001,28,83,1007,246,0,0.02,0,0,0,1,3.8,7.6,0.605,46,1.081,18
2023-04-25 06:12:35 +07,2023-04-25 06:12:35 +07,32,0.532,38.099998,28,83,1007,774,0,0.03,0,0,0,1,3.8,7.6,0.678,36,1.02,47
2023-04-25 06:22:35 +07,2023-04-25 06:22:35 +07,32,0.456,42.400002,28,83,1007,1558,0,0.05,0,0,0,1,3.8,7.6,0.775,32,1.183,35
2023-04-25 06:32:35 +07,2023-04-25 06:32:35 +07,32,0.622,52.599998,28,82,1007,2844,0,0.08,0,0,0,1,3.8,7.6,1.12,62,1.557,84
2023-04-25 06:42:35 +07,2023-04-25 06:42:35 +07,32,0.6,45.299999,28,81,1007,4306,0,0.11,0,0,0,1,3.9,7.6,1.039,49,1.48,43
2023-04-25 06:52:35 +07,2023-04-25 06:52:35 +07,32,0.836,75.400002,29,79,1008,6034,0,0.15,0,0,0,1,3.9,7.6,1.11,83,1.852,87
2023-04-25 07:02:35 +07,2023-04-25 07:02:35 +07,32,1.003,77.099998,29,77,1008,7879,0,0.2,0,0,0,1,3.9,7.6,1.722,99,2.328,89
2023-04-25 07:12:35 +07,2023-04-25 07:12:35 +07,32,1.447,81.5,29,76,1008,9572,0,0.24,0,0,0,1,3.9,7.6,1.91,79,2.655,83
2023-04-25 07:22:35 +07,2023-04-25 07:22:35 +07,32,1.394,75,29,76,1008,11504,0,0.28,0,0,0,1,3.9,7.6,2.053,65,2.586,64
2023-04-25 07:32:35 +07,2023-04-25 07:32:35 +07,32,1.21,73.300003,30,75,1008,14220,0,0.32,0,0,0,1,3.9,7.6,2.033,69,2.495,70
2023-04-25 07:42:35 +07,2023-04-25 07:42:35 +07,32,1.248,84.300003,30,73,1008,17526,0,0.37,0,0,0,1,4,7.6,1.788,75,2.576,104
2023-04-25 07:52:35 +07,2023-04-25 07:52:35 +07,32,1.092,85.900002,31,71,1008,21863,0,0.42,0,0,0,1,4,7.6,1.459,80,2.448,119
2023-04-25 08:02:35 +07,2023-04-25 08:02:35 +07,32,0.92,81.300003,32,69,1009,26466,0,0.47,0,0,0,1,4,7.6,1.374,96,2.091,100
2023-04-25 08:12:35 +07,2023-04-25 08:12:35 +07,32,0.653,82.599998,32,67,1009,31541,0,0.51,0,0,0,1,4,7.6,1.29,96,2.187,98
2023-04-25 08:22:35 +07,2023-04-25 08:22:35 +07,32,0.284,0,34,63,1009,36779,0,0.58,0,0,0,1,4,7.5,0.581,33,0.937,31
2023-04-25 08:32:35 +07,2023-04-25 08:32:35 +07,32,0.478,273.799988,35,61,1009,40954,0,0.62,0,0,0,1,4.1,7.5,0.913,244,2.05,261
2023-04-25 08:42:35 +07,2023-04-25 08:42:35 +07,32,0.729,161,34,62,1009,46920,0,0.62,0,0,0,1,4,7.6,1.404,170,2.142,171
2023-04-25 08:52:35 +07,2023-04-25 08:52:35 +07,32,0.588,244.399994,34,61,1009,51131,0,0.62,0,0,0,1,4.1,7.6,1.069,289,2.244,288
2023-04-25 09:02:35 +07,2023-04-25 09:02:35 +07,32,1.23,175.300003,34,63,1009,55955,0,0.62,0,0,0,1,4,7.6,2.273,166,2.95,166
2023-04-25 09:12:35 +07,2023-04-25 09:12:35 +07,32,0.72,153.199997,35,61,1009,60020,0,0.62,0,0,0,1,4,7.6,1.967,177,2.805,176
2023-04-25 09:22:35 +07,2023-04-25 09:22:35 +07,32,0.984,140.199997,35,60,1009,64194,0,0.62,0,0,0,1,4,7.6,1.88,160,2.681,158
2023-04-25 09:32:35 +07,2023-04-25 09:32:35 +07,32,1.237,138,35,61,1009,68571,0,0.62,0,0,0,1,4,7.6,2.295,153,3.196,146
2023-04-25 09:42:35 +07,2023-04-25 09:42:35 +07,32,0.958,111.599998,34,61,1009,72395,0,0.62,0,0,0,1,4,7.6,1.962,96,2.599,155
2023-04-25 09:52:35 +07,2023-04-25 09:52:35 +07,32,1.087,186.899994,35,59,1009,75742,0,0.62,0,0,0,1,4,7.6,1.917,198,3.279,216
2023-04-25 10:02:35 +07,2023-04-25 10:02:35 +07,32,0.664,237,35,57,1009,79967,0,0.62,0,0,0,1,4,7.5,1.494,276,2.687,164
2023-04-25 10:12:35 +07,2023-04-25 10:12:35 +07,32,0.921,258.5,36,55,1009,85090,0,0.62,0,0,0,1,4,7.5,2.024,268,3.002,275
2023-04-25 10:22:35 +07,2023-04-25 10:22:35 +07,32,0.678,354,36,53,1009,90479,0,0.62,0,0,0,1,4,7.5,1.266,14,1.726,14
2023-04-25 10:32:35 +07,2023-04-25 10:32:35 +07,32,0.979,25,36,52,1009,93856,0,0.62,0,0,0,1,4,7.5,2.032,54,2.609,36
2023-04-25 10:42:35 +07,2023-04-25 10:42:35 +07,32,0.514,15.2,37,51,1008,97260,0,0.62,0,0,0,1,4,7.5,1.06,28,1.798,18
2023-04-25 10:52:35 +07,2023-04-25 10:52:35 +07,32,0.876,27,37,49,1008,100288,0,0.62,0,0,0,1,4,7.5,1.576,31,2.554,20
2023-04-25 11:02:35 +07,2023-04-25 11:02:35 +07,32,0.576,330.5,38,48,1008,105953,0,0.62,0,0,0,1,4,7.5,1.301,307,2.081,305
2023-04-25 11:12:35 +07,2023-04-25 11:12:35 +07,32,0.742,324.799988,38,48,1008,109541,0,0.62,0,0,0,1,4,7.5,1.558,202,2.352,212
2023-04-25 11:22:35 +07,2023-04-25 11:22:35 +07,32,0.956,245.800003,38,49,1008,112547,0,0.62,0,0,0,1,4,7.5,1.946,257,3.64,215
2023-04-25 11:32:35 +07,2023-04-25 11:32:35 +07,32,1.745,276.600006,37,50,1008,117348,0,0.62,0,0,0,1,4,7.5,2.974,288,4.172,265
2023-04-25 11:42:35 +07,2023-04-25 11:42:35 +07,32,1.402,290.200012,37,51,1008,117442,0,0.62,0,0,0,1,4,7.5,2.517,282,3.638,268
2023-04-25 11:52:35 +07,2023-04-25 11:52:35 +07,32,1.602,235.800003,36,52,1008,116224,0,0.62,0,0,0,1,3.9,7.5,2.684,266,4.043,271
2023-04-25 12:02:35 +07,2023-04-25 12:02:35 +07,32,1.373,216.899994,37,51,1008,100366,0,0.62,0,0,0,1,3.9,7.5,2.042,246,3.645,192
2023-04-25 12:12:35 +07,2023-04-25 12:12:35 +07,32,0.769,169.5,37,50,1007,84182,0,0.62,0,0,0,1,3.9,7.5,1.37,166,2.173,159
2023-04-25 12:22:35 +07,2023-04-25 12:22:35 +07,32,0.815,274.5,38,48,1007,76907,0,0.62,0,0,0,1,3.9,7.5,1.572,283,2.26,284
2023-04-25 12:32:35 +07,2023-04-25 12:32:35 +07,32,0.775,306.899994,38,47,1007,118533,0,0.62,0,0,0,1,3.9,7.4,2.074,281,3.069,248
2023-04-25 12:42:35 +07,2023-04-25 12:42:35 +07,32,1.021,253.199997,39,46,1007,110512,0,0.62,0,0,0,1,3.9,7.4,2.093,271,2.871,264
2023-04-25 12:52:35 +07,2023-04-25 12:52:35 +07,32,0.98,266.700012,39,46,1007,85225,0,0.62,0,0,0,1,3.9,7.4,2.185,280,3.512,303
2023-04-25 13:02:35 +07,2023-04-25 13:02:35 +07,32,0.944,293.700012,38,46,1007,64209,0,0.62,0,0,0,1,3.9,7.5,2.494,316,3.501,320
2023-04-25 13:12:35 +07,2023-04-25 13:12:35 +07,32,0.651,14.5,38,46,1006,116893,0,0.62,0,0,0,1,3.8,7.4,1.487,335,2.34,14
2023-04-25 13:22:35 +07,2023-04-25 13:22:35 +07,32,1.011,280.600006,39,44,1006,93309,0,0.62,0,0,0,1,3.8,7.4,2.146,301,3.341,304
2023-04-25 13:32:35 +07,2023-04-25 13:32:35 +07,32,0.965,256.399994,39,44,1006,64884,0,0.62,0,0,0,1,3.9,7.4,1.407,271,2.771,275
2023-04-25 13:42:35 +07,2023-04-25 13:42:35 +07,32,1.409,293.100006,39,45,1006,84136,0,0.62,0,0,0,1,3.8,7.4,2.13,318,3.656,316
2023-04-25 13:52:35 +07,2023-04-25 13:52:35 +07,32,0.844,286.700012,38,45,1005,56495,0,0.62,0,0,0,1,3.8,7.4,1.629,283,2.52,272
2023-04-25 14:02:35 +07,2023-04-25 14:02:35 +07,32,1.09,332.299988,39,44,1005,102691,0,0.62,0,0,0,1,3.8,7.4,2.202,310,3.395,301
2023-04-25 14:12:35 +07,2023-04-25 14:12:35 +07,32,1.237,271.600006,39,43,1005,107916,0,0.62,0,0,0,1,3.8,7.4,2.472,264,3.372,264
2023-04-25 14:22:35 +07,2023-04-25 14:22:35 +07,32,1.536,279.600006,39,43,1005,111777,0,0.62,0,0,0,1,3.8,7.4,2.736,285,4.942,272
2023-04-25 14:32:35 +07,2023-04-25 14:32:35 +07,32,1.309,283.399994,39,42,1005,106698,0,0.62,0,0,0,1,3.8,7.4,2.558,293,3.478,285
2023-04-25 14:42:35 +07,2023-04-25 14:42:35 +07,32,0.697,225.5,40,40,1004,96905,0,0.62,0,0,0,1,3.8,7.4,1.286,229,2.825,229
2023-04-25 14:52:35 +07,2023-04-25 14:52:35 +07,32,1.617,257.399994,40,40,1004,92137,0,0.62,0,0,0,1,3.8,7.4,2.911,279,4.716,276
2023-04-25 15:02:35 +07,2023-04-25 15:02:35 +07,32,1.143,208.600006,40,41,1004,87923,0,0.62,0,0,0,1,3.7,7.4,2.909,219,3.915,212
2023-04-25 15:12:35 +07,2023-04-25 15:12:35 +07,32,1.146,231.300003,40,39,1004,91035,0,0.62,0,0,0,1,3.7,7.4,1.873,252,2.656,213
2023-04-25 15:22:35 +07,2023-04-25 15:22:35 +07,32,1.821,268.200012,40,40,1004,82413,0,0.62,0,0,0,1,3.8,7.4,2.882,280,3.904,270
2023-04-25 15:32:35 +07,2023-04-25 15:32:35 +07,32,1.905,234.399994,39,43,1003,74663,0,0.62,0,0,0,1,3.8,7.4,3.807,223,5.339,211
2023-04-25 15:42:35 +07,2023-04-25 15:42:35 +07,32,2.031,182.5,37,51,1004,39805,0,0.62,0,0,0,1,3.8,7.5,4.1,173,5.835,180
2023-04-25 15:52:35 +07,2023-04-25 15:52:35 +07,32,1.39,110.199997,35,48,1004,35022,0,0.62,0,0,0,1,3.8,7.5,2.577,187,4.329,210
2023-04-25 16:02:35 +07,2023-04-25 16:02:35 +07,32,1.817,88.300003,34,53,1004,19766,0,0.57,0,0,0,1,3.8,7.5,2.684,67,5.125,181
2023-04-25 16:12:35 +07,2023-04-25 16:12:35 +07,32,1.583,162.399994,32,63,1004,24750,239,0.42,0,0,0,1,3.8,7.6,3.024,185,4.863,146
2023-04-25 16:22:35 +07,2023-04-25 16:22:35 +07,32,1.153,203,31,70,1003,30820,16,0.55,0,0,0,1,3.8,7.5,2.057,204,3.7,216
2023-04-25 16:32:35 +07,2023-04-25 16:32:35 +07,32,1.247,163.300003,31,68,1003,44969,0,0.71,0,0,0,1,3.8,7.5,2.817,163,3.68,161
2023-04-25 16:32:35 +07,2023-04-25 16:32:35 +07,32,1.247,163.300003,31,68,1003,44969,0,0.71,0,0,0,1,3.8,7.5,2.817,163,3.68,161
2023-04-25 16:42:35 +07,2023-04-25 16:42:35 +07,32,1.849,170.300003,32,67,1003,47508,0,0.67,0,0,0,1,3.8,7.5,2.868,183,5.707,192
2023-04-25 16:52:35 +07,2023-04-25 16:52:35 +07,32,1.976,174,31,66,1003,41599,0,0.62,0,0,0,1,3.8,7.5,3.582,180,4.72,158
2023-04-25 17:02:35 +07,2023-04-25 17:02:35 +07,32,1.355,155,32,63,1003,34508,0,0.54,0,0,0,1,3.8,7.5,2.192,153,3.756,191
2023-04-25 17:12:35 +07,2023-04-25 17:12:35 +07,32,1.301,133.300003,32,60,1003,26968,0,0.45,0,0,0,1,3.8,7.5,2.625,150,4.289,181
2023-04-25 17:22:35 +07,2023-04-25 17:22:35 +07,32,1.33,167,32,57,1003,20871,0,0.37,0,0,0,1,3.8,7.5,2.098,194,3.917,206
2023-04-25 17:32:35 +07,2023-04-25 17:32:35 +07,32,1.055,195.199997,32,56,1003,15157,0,0.29,0,0,0,1,3.8,7.5,1.985,183,3.425,184
2023-04-25 17:42:35 +07,2023-04-25 17:42:35 +07,32,0.765,197.899994,33,55,1003,11802,0,0.23,0,0,0,1,3.8,7.5,1.135,209,2.273,193
2023-04-25 17:52:35 +07,2023-04-25 17:52:35 +07,32,0.931,189.5,33,53,1003,8903,0,0.18,0,0,0,1,3.8,7.5,1.488,178,2.321,179
2023-04-25 18:02:35 +07,2023-04-25 18:02:35 +07,32,0.818,201.600006,33,52,1003,6022,0,0.13,0,0,0,1,3.8,7.5,1.534,171,2.406,168
2023-04-25 18:12:35 +07,2023-04-25 18:12:35 +07,32,0.693,187.5,33,52,1003,3753,0,0.1,0,0,0,1,3.8,7.5,1.367,163,2.342,186
2023-04-25 18:22:35 +07,2023-04-25 18:22:35 +07,32,1.642,175.800003,33,52,1004,1812,0,0.06,0,0,0,1,3.8,7.5,2.626,162,4.444,143
2023-04-25 18:32:35 +07,2023-04-25 18:32:35 +07,32,1.828,172.199997,32,53,1004,540,0,0.04,0,0,0,1,3.8,7.5,3.334,178,4.601,180
2023-04-25 18:42:35 +07,2023-04-25 18:42:35 +07,32,1.978,157.699997,31,61,1004,80,0,0.03,0,0,0,1,3.9,7.5,4.127,157,6.303,159
2023-04-25 18:52:35 +07,2023-04-25 18:52:35 +07,32,2.078,172.199997,30,64,1004,1,0,0.03,0,0,0,1,3.8,7.6,3.293,163,5.012,175
2023-04-25 19:02:35 +07,2023-04-25 19:02:35 +07,32,1.945,171.699997,30,66,1004,0,0,0.03,0,0,0,1,3.8,7.6,3.879,167,5.617,173
2023-04-25 19:12:35 +07,2023-04-25 19:12:35 +07,32,1.185,171.800003,30,67,1004,0,0,0.03,0,0,0,1,3.8,7.6,2.095,150,4.203,172
2023-04-25 19:22:35 +07,2023-04-25 19:22:35 +07,32,1.4,163.300003,30,68,1004,0,0,0.03,0,0,0,1,3.8,7.6,2.277,207,4.147,170
2023-04-25 19:32:35 +07,2023-04-25 19:32:35 +07,32,1.691,178.699997,30,69,1004,0,0,0.03,0,0,0,1,3.8,7.6,2.983,174,4.904,162
2023-04-25 19:42:35 +07,2023-04-25 19:42:35 +07,32,1.184,199.899994,30,69,1005,0,0,0.03,0,0,0,1,3.8,7.6,1.847,193,3.536,205
2023-04-25 19:52:35 +07,2023-04-25 19:52:35 +07,32,1.173,166.800003,30,70,1005,0,0,0.03,0,0,0,1,3.8,7.6,1.878,202,3.184,194
2023-04-25 20:02:35 +07,2023-04-25 20:02:35 +07,32,0.872,161.300003,30,70,1005,0,0,0.03,0,0,0,1,3.8,7.6,1.647,177,3.248,165
2023-04-25 20:12:35 +07,2023-04-25 20:12:35 +07,32,0.837,155.300003,30,71,1005,0,0,0.03,0,0,0,1,3.8,7.6,1.412,187,2.669,167
2023-04-25 20:22:35 +07,2023-04-25 20:22:35 +07,32,1.197,142.899994,30,71,1005,0,0,0.03,0,0,0,1,3.8,7.6,1.812,167,3.076,159
2023-04-25 20:32:35 +07,2023-04-25 20:32:35 +07,32,0.897,144,30,71,1005,0,0,0.03,0,0,0,1,3.8,7.6,1.961,159,3.231,145
2023-04-25 20:42:35 +07,2023-04-25 20:42:35 +07,32,1.35,145.199997,30,71,1006,0,0,0.03,0,0,0,1,3.8,7.6,2.31,165,3.424,158
2023-04-25 20:52:35 +07,2023-04-25 20:52:35 +07,32,0.975,99.5,30,71,1006,0,0,0.03,0,0,0,1,3.8,7.6,2.237,155,2.929,162
2023-04-25 21:02:35 +07,2023-04-25 21:02:35 +07,32,0.897,96.400002,30,71,1006,0,0,0.03,0,0,0,1,3.8,7.6,1.804,132,2.589,131
2023-04-25 21:12:35 +07,2023-04-25 21:12:35 +07,32,1.273,121.599998,30,71,1006,0,0,0.03,0,0,0,1,3.8,7.6,3.048,148,3.973,148
2023-04-25 21:22:35 +07,2023-04-25 21:22:35 +07,32,1.005,112.800003,30,70,1006,0,0,0.02,0,0,0,1,3.8,7.6,1.919,124,3.08,135
2023-04-25 21:32:35 +07,2023-04-25 21:32:35 +07,32,0.944,90.400002,30,69,1006,0,0,0.03,0,0,0,1,3.8,7.6,2.052,81,2.739,72
2023-04-25 21:42:35 +07,2023-04-25 21:42:35 +07,32,1.069,70.400002,30,69,1007,0,0,0.02,0,0,0,1,3.8,7.6,1.575,78,2.238,125
2023-04-25 21:52:35 +07,2023-04-25 21:52:35 +07,32,0.981,81.900002,30,69,1007,0,0,0.02,0,0,0,1,3.8,7.6,1.594,79,2.368,73
2023-04-25 22:02:35 +07,2023-04-25 22:02:35 +07,32,1.69,75.5,30,70,1007,0,0,0.03,0,0,0,1,3.8,7.6,2.307,67,3.645,40
2023-04-25 22:12:35 +07,2023-04-25 22:12:35 +07,32,1.723,80.400002,29,71,1007,0,0,0.03,0,0,0,1,3.9,7.6,2.566,72,3.562,97
2023-04-25 22:22:35 +07,2023-04-25 22:22:35 +07,32,1.728,88.800003,29,71,1007,0,0,0.02,0,0,0,1,3.8,7.6,2.857,71,4.242,60
2023-04-25 22:32:35 +07,2023-04-25 22:32:35 +07,32,1.934,86.5,28,72,1007,0,0,0.02,0,0,0,1,3.8,7.6,2.646,89,4.094,43
2023-04-25 22:42:35 +07,2023-04-25 22:42:35 +07,32,1.988,79.300003,28,72,1007,0,0,0.02,0,0,0,1,3.8,7.6,2.706,69,3.893,49
2023-04-25 22:52:35 +07,2023-04-25 22:52:35 +07,32,2.135,81.300003,27,73,1008,0,0,0.02,0,0,0,1,3.8,7.6,3.214,68,4.226,44
2023-04-25 23:02:35 +07,2023-04-25 23:02:35 +07,32,1.697,91.800003,27,74,1007,0,0,0.02,0,0,0,1,3.8,7.6,3.039,74,4.679,158
2023-04-25 23:12:35 +07,2023-04-25 23:12:35 +07,32,1.424,145.100006,27,74,1007,0,0,0.02,0,0,0,1,3.8,7.6,2.988,157,4.447,171
2023-04-25 23:22:35 +07,2023-04-25 23:22:35 +07,32,0.965,193,28,74,1007,0,0,0.02,0,0,0,1,3.8,7.6,1.542,179,3.258,163
2023-04-25 23:32:35 +07,2023-04-25 23:32:35 +07,32,0.675,196.800003,28,73,1007,0,0,0.02,0,0,0,1,3.8,7.6,1.238,195,2.084,202
2023-04-25 23:42:35 +07,2023-04-25 23:42:35 +07,32,0.464,130.600006,28,73,1007,0,0,0.02,0,0,0,1,3.8,7.6,0.723,202,1.824,186
2023-04-25 23:52:35 +07,2023-04-25 23:52:35 +07,32,0.564,263.5,28,73,1007,0,0,0.02,0,0,0,1,3.8,7.6,0.908,274,1.646,280
2023-04-26 00:02:35 +07,2023-04-26 00:02:35 +07,32,0.48,97.300003,28,73,1007,0,0,0.03,0,0,0,1,3.8,7.6,0.715,113,1.327,337
2023-04-26 00:12:35 +07,2023-04-26 00:12:35 +07,32,0.635,106.599998,28,72,1007,0,113,0.02,0,0,0,1,3.8,7.6,1.095,142,2.505,150
2023-04-26 00:22:35 +07,2023-04-26 00:22:35 +07,32,1.132,209,28,79,1007,0,140,0.02,0,0,0,1,3.8,7.6,1.749,214,3.389,192
2023-04-26 00:32:35 +07,2023-04-26 00:32:35 +07,32,1.403,91.599998,26,85,1007,0,0,0.02,0,0,0,1,3.8,7.7,2.291,68,3.247,272
2023-04-26 00:42:35 +07,2023-04-26 00:42:35 +07,32,1.299,63.200001,26,84,1007,0,0,0.02,0,0,0,1,3.9,7.6,2.279,78,3.328,62
2023-04-26 00:52:35 +07,2023-04-26 00:52:35 +07,32,1.047,59.200001,26,83,1008,0,0,0.02,0,0,0,1,3.8,7.6,1.649,65,2.625,40
2023-04-26 01:02:35 +07,2023-04-26 01:02:35 +07,32,1.572,66.099998,26,81,1008,0,0,0.02,0,0,0,1,3.8,7.6,2.645,88,4.387,118
2023-04-26 01:12:35 +07,2023-04-26 01:12:35 +07,32,2.621,53,26,80,1008,0,83,0.02,0,0,0,1,3.8,7.6,3.496,28,5.787,12
